"ensembl_gene_id"	"external_gene_name"	"kb"	"x"	"FPKM"
"ENSG00000125354"	"SEPTIN6"	4.652	72.7613700582555	15.6408792042682
"ENSG00000125355"	"TMEM255A"	3.425	4.14561598149694	1.21039882671443
"ENSG00000125356"	"NDUFA1"	0.421	111.894048647704	265.781588236827
"ENSG00000125363"	"AMELX"	0.835	0	0
"ENSG00000125375"	"DMAC2L"	3.579	15.9175353812861	4.44748124651749
"ENSG00000125378"	"BMP4"	1.931	9.67410981463124	5.00989633072565
"ENSG00000125384"	"PTGER2"	2.458	1.32747769142077	0.540064154361583
"ENSG00000125385"	"AL161781.1"	0.403	0	0
"ENSG00000125386"	"FAM193A"	4.885	50.2917273145622	10.295133534199
"ENSG00000125388"	"GRK4"	2.372	12.3900735794097	5.22347115489446
"ENSG00000125398"	"SOX9"	3.931	14.9545881889891	3.80427071711756
"ENSG00000125409"	"TEKT3"	1.82	0.251377230087866	0.138119357191135
"ENSG00000125414"	"MYH2"	6.078	0	0
"ENSG00000125430"	"HS3ST3B1"	5.369	30.6227296477555	5.70361885784233
"ENSG00000125434"	"SLC25A35"	2.785	7.49495229023177	2.69118574155539
"ENSG00000125445"	"MRPS7"	1.717	63.6612372415632	37.0770164482022
"ENSG00000125447"	"GGA3"	5.156	72.3100147698288	14.0244404130777
"ENSG00000125449"	"ARMC7"	2.151	13.8172299285732	6.42363083615675
"ENSG00000125450"	"NUP85"	2.233	79.7141203869827	35.6982178177263
"ENSG00000125454"	"SLC25A19"	2.331	25.7943348058687	11.0657806974984
"ENSG00000125457"	"MIF4GD"	1.708	12.813505834742	7.50205259645315
"ENSG00000125458"	"NT5C"	1.315	36.4359210277565	27.7079247359365
"ENSG00000125459"	"MSTO1"	2.49	26.1240879932586	10.4916016037183
"ENSG00000125462"	"C1orf61"	4.774	11.4601913864701	2.40054281241519
"ENSG00000125482"	"TTF1"	3.143	36.2679498033576	11.5392776975366
"ENSG00000125484"	"GTF3C4"	8.612	164.494633408338	19.1006309113258
"ENSG00000125485"	"DDX31"	4.577	42.723985792139	9.33449547566943
"ENSG00000125492"	"BARHL1"	1.906	0.189602378631129	0.0994765889984936
"ENSG00000125498"	"KIR2DL1"	1.614	0	0
"ENSG00000125503"	"PPP1R12C"	4.141	76.5462690857153	18.4849720081418
"ENSG00000125505"	"MBOAT7"	3.039	138.121198639153	45.4495553271316
"ENSG00000125508"	"SRMS"	1.516	0.123765873864878	0.0816397584860673
"ENSG00000125510"	"OPRL1"	3.402	6.85862927956126	2.01605798928902
"ENSG00000125514"	"LINC00029"	1.631	0	0
"ENSG00000125520"	"SLC2A4RG"	2.361	78.0624998247787	33.0633205526382
"ENSG00000125522"	"NPBWR2"	1.352	0.485934180062619	0.359418772235665
"ENSG00000125531"	"FNDC11"	2.954	0.112248018383714	0.0379986521271882
"ENSG00000125533"	"BHLHE23"	1.057	0	0
"ENSG00000125534"	"PPDPF"	0.827	86.7487106249451	104.895659764142
"ENSG00000125538"	"IL1B"	1.617	0.157307038355305	0.0972832642889952
"ENSG00000125551"	"PLGLB2"	3.016	0.109591810078207	0.0363368070551084
"ENSG00000125571"	"IL37"	0.772	0	0
"ENSG00000125611"	"CHCHD5"	3.272	22.4527877704771	6.8620989518573
"ENSG00000125618"	"PAX8"	4.152	0.0183233522670249	0.00441313879263606
"ENSG00000125629"	"INSIG2"	3.562	30.0556244268937	8.43785076555129
"ENSG00000125630"	"POLR1B"	5.059	123.983213223624	24.5074546795066
"ENSG00000125631"	"HTR5BP"	1.193	0.302592351552462	0.253639858803405
"ENSG00000125633"	"CCDC93"	6.896	81.509562896336	11.8198322065452
"ENSG00000125637"	"PSD4"	11.342	3.10714558142766	0.273950412751513
"ENSG00000125648"	"SLC25A23"	3.482	106.795415854013	30.6707110436568
"ENSG00000125650"	"PSPN"	3.911	4.15726735746746	1.06296787457619
"ENSG00000125651"	"GTF2F1"	2.432	151.260685856708	62.1960056976595
"ENSG00000125652"	"ALKBH7"	0.97	28.0096005119969	28.8758768164916
"ENSG00000125656"	"CLPP"	2.41	117.292589041452	48.6691240835899
"ENSG00000125657"	"TNFSF9"	1.634	9.00945283084902	5.51374102255142
"ENSG00000125675"	"GRIA3"	5.173	0.0355255944333928	0.00686750327341828
"ENSG00000125676"	"THOC2"	5.6	345.616231943422	61.7171842756111
"ENSG00000125686"	"MED1"	8.137	153.845745981399	18.9069369523656
"ENSG00000125691"	"RPL23"	3.081	765.2020106867	248.361574387115
"ENSG00000125695"	"AC046185.1"	2.128	0	0
"ENSG00000125703"	"ATG4C"	2.944	62.3161314198545	21.1671642051136
"ENSG00000125726"	"CD70"	0.911	2.93906845231855	3.22620027696878
"ENSG00000125730"	"C3"	5.231	4.37939085597914	0.837199551898133
"ENSG00000125731"	"SH2D3A"	3.493	13.5341432159249	3.87464735640563
"ENSG00000125733"	"TRIP10"	2.249	91.8231583098003	40.8284385548245
"ENSG00000125734"	"GPR108"	2.057	35.0766888973296	17.0523524051189
"ENSG00000125735"	"TNFSF14"	4.336	0	0
"ENSG00000125740"	"FOSB"	3.775	2.79585200904124	0.740623048752646
"ENSG00000125741"	"OPA3"	7.828	57.3143390964593	7.32170913342607
"ENSG00000125743"	"SNRPD2"	0.901	220.181707111172	244.374813663898
"ENSG00000125744"	"RTN2"	2.357	9.05674050037656	3.84248642357936
"ENSG00000125746"	"EML2"	2.791	51.297766940095	18.3797086850932
"ENSG00000125753"	"VASP"	2.242	33.7171908337996	15.0388897563781
"ENSG00000125755"	"SYMPK"	6.537	219.383795882221	33.5603175588528
"ENSG00000125772"	"GPCPD1"	6.649	32.1854202024562	4.84064072829842
"ENSG00000125775"	"SDCBP2"	1.55	0.789812199383883	0.509556257667021
"ENSG00000125779"	"PANK2"	5.127	41.6993635016567	8.13328720531631
"ENSG00000125780"	"TGM3"	2.643	0	0
"ENSG00000125787"	"GNRH2"	0.758	0.525985827719459	0.693912701476859
"ENSG00000125788"	"DEFB126"	0.434	0	0
"ENSG00000125798"	"FOXA2"	2.422	3.103936648384	1.28155930981998
"ENSG00000125804"	"FAM182A"	5.07	0.680462468322929	0.134213504600183
"ENSG00000125810"	"CD93"	6.681	0.141797544402639	0.0212240000602663
"ENSG00000125812"	"GZF1"	4.834	42.9169114976433	8.87813642897049
"ENSG00000125813"	"PAX1"	5.352	13.220908632386	2.47027440814387
"ENSG00000125814"	"NAPB"	3.883	18.6026278136375	4.79078748741631
"ENSG00000125815"	"CST8"	0.894	0	0
"ENSG00000125816"	"NKX2-4"	1.738	9.45810490610265	5.44194758694054
"ENSG00000125817"	"CENPB"	2.89	98.9545505853603	34.24032892227
"ENSG00000125818"	"PSMF1"	8.154	168.437590423939	20.6570505793401
"ENSG00000125820"	"NKX2-2"	2.123	1.34735490880517	0.634646683375022
"ENSG00000125821"	"DTD1"	4.112	65.6941161659688	15.9761955656539
"ENSG00000125823"	"CSTL1"	0.736	0.0604407703297643	0.0821206118610927
"ENSG00000125826"	"RBCK1"	2.774	57.021194105832	20.5555854743446
"ENSG00000125827"	"TMX4"	6.103	77.9719869039844	12.7760096516442
"ENSG00000125831"	"CST11"	0.576	0.00915096872887041	0.0158870984876222
"ENSG00000125834"	"STK35"	6.469	97.7442268429612	15.1096346951555
"ENSG00000125835"	"SNRPB"	1.154	244.424255859351	211.80611426287
"ENSG00000125841"	"NRSN2"	2.088	55.3734278143081	26.5198409072357
"ENSG00000125843"	"AP5S1"	5.372	15.772105582649	2.93598391337472
"ENSG00000125844"	"RRBP1"	5.049	243.959455502849	48.3183710641413
"ENSG00000125845"	"BMP2"	3.545	30.1674884156834	8.5098697928585
"ENSG00000125846"	"ZNF133"	4.06	34.6709079791725	8.53963250718534
"ENSG00000125848"	"FLRT3"	4.977	10.7268935942938	2.15529306696682
"ENSG00000125850"	"OVOL2"	1.583	0.0597806372176931	0.0377641422727057
"ENSG00000125851"	"PCSK2"	4.691	0.15505911758201	0.0330545976512491
"ENSG00000125861"	"GFRA4"	1.427	0	0
"ENSG00000125863"	"MKKS"	6.714	53.2924506827328	7.93751127237604
"ENSG00000125864"	"BFSP1"	2.217	1.97855252890923	0.892445885840879
"ENSG00000125868"	"DSTN"	3.405	106.295401094649	31.2174452554034
"ENSG00000125869"	"LAMP5"	1.81	0.0177230664894722	0.00979174944169734
"ENSG00000125870"	"SNRPB2"	2.411	83.8401337110362	34.7740081754609
"ENSG00000125871"	"MGME1"	2.231	78.8322772345658	35.334951696354
"ENSG00000125872"	"LRRN4"	2.935	0.06397802836233	0.0217983060859727
"ENSG00000125875"	"TBC1D20"	5.195	47.4822988941478	9.13999978713144
"ENSG00000125877"	"ITPA"	1.037	58.4715865180107	56.3853293327008
"ENSG00000125878"	"TCF15"	1.555	0	0
"ENSG00000125879"	"OTOR"	1.477	0	0
"ENSG00000125885"	"MCM8"	7.486	94.5134021752785	12.6253542847019
"ENSG00000125888"	"BANF2"	0.623	0	0
"ENSG00000125895"	"TMEM74B"	1.73	22.7710554532432	13.1624597995625
"ENSG00000125898"	"FAM110A"	1.856	8.29426397022448	4.46889222533646
"ENSG00000125899"	"C20orf187"	1.219	0	0
"ENSG00000125900"	"SIRPD"	0.823	0	0
"ENSG00000125901"	"MRPS26"	1.016	140.293611334517	138.084263124524
"ENSG00000125903"	"DEFB129"	0.698	0	0
"ENSG00000125910"	"S1PR4"	1.564	0.00912278842626134	0.00583298492727707
"ENSG00000125912"	"NCLN"	3.68	198.54451192563	53.9523130232691
"ENSG00000125931"	"CITED1"	1.231	10.1073227358647	8.21066022409806
"ENSG00000125944"	"HNRNPR"	7.751	317.203195972991	40.9241641043725
"ENSG00000125945"	"ZNF436"	4.465	17.3628629545357	3.88865911635738
"ENSG00000125952"	"MAX"	3.155	53.3075912579259	16.8962254383283
"ENSG00000125954"	"CHURC1-FNTB"	1.847	0	0
"ENSG00000125962"	"ARMCX5"	4.64	43.3291907459563	9.33818766076644
"ENSG00000125965"	"GDF5"	2.572	0.0778617768746332	0.030272852595114
"ENSG00000125966"	"MMP24"	4.376	0.883119490823555	0.201809755672659
"ENSG00000125967"	"NECAB3"	2.142	19.0881194650664	8.91135362514771
"ENSG00000125968"	"ID1"	1.233	11.0324552850402	8.94765229930271
"ENSG00000125970"	"RALY"	6.43	207.143352654481	32.2151403817233
"ENSG00000125971"	"DYNLRB1"	1.464	69.8854512191403	47.7359639475002
"ENSG00000125975"	"C20orf173"	1.059	0	0
"ENSG00000125977"	"EIF2S2"	2.556	207.794654520616	81.2968131927294
"ENSG00000125991"	"ERGIC3"	2.846	174.887462191313	61.4502678114242
"ENSG00000125995"	"ROMO1"	0.498	69.6766576691452	139.912967207119
"ENSG00000125997"	"BPIFB9P"	1.178	0.0966764953969784	0.0820683322554995
"ENSG00000125998"	"FAM83C"	3.169	0.0629346936761752	0.0198594804910619
"ENSG00000125999"	"BPIFB1"	1.933	0.0445996454796543	0.0230727602067534
"ENSG00000126001"	"CEP250"	15.434	179.594342614413	11.6362798117412
"ENSG00000126003"	"PLAGL2"	5.656	94.3818022247808	16.6870230241833
"ENSG00000126005"	"MMP24OS"	1.695	13.4345619955771	7.92599527762661
"ENSG00000126010"	"GRPR"	2.417	0	0
"ENSG00000126012"	"KDM5C"	6.096	386.01603896287	63.3228410372162
"ENSG00000126016"	"AMOT"	7.319	705.161293262811	96.3466721222586
"ENSG00000126062"	"TMEM115"	2.107	62.5827702788731	29.7023114754974
"ENSG00000126067"	"PSMB2"	4.426	232.219590966843	52.4671466260378
"ENSG00000126070"	"AGO3"	19.66	64.8319517148405	3.29765776779453
"ENSG00000126088"	"UROD"	2.138	145.131268480512	67.8817906831208
"ENSG00000126091"	"ST3GAL3"	4.776	12.0505056038211	2.52313768924227
"ENSG00000126106"	"TMEM53"	2.236	7.531343101424	3.36822142281932
"ENSG00000126107"	"HECTD3"	3.597	51.7014445983756	14.3734902970185
"ENSG00000126214"	"KLC1"	15.091	55.4782739868905	3.67624902172755
"ENSG00000126215"	"XRCC3"	3.668	94.5840002242334	25.7862596031171
"ENSG00000126216"	"TUBGCP3"	4.111	62.4249846174228	15.1848661195385
"ENSG00000126217"	"MCF2L"	6.58	15.3766552364475	2.33687769550874
"ENSG00000126218"	"F10"	1.536	0.242528492808139	0.157896154171965
"ENSG00000126226"	"PCID2"	4.202	55.1362842055986	13.1214384116132
"ENSG00000126231"	"PROZ"	1.563	0.935442651809957	0.59849177978884
"ENSG00000126233"	"SLURP1"	0.527	0.0177627972166964	0.0337054975648888
"ENSG00000126243"	"LRFN3"	3.689	15.9046591614925	4.31137412889469
"ENSG00000126246"	"IGFLR1"	1.647	0.297994129295864	0.180931468910664
"ENSG00000126247"	"CAPNS1"	1.558	160.934552146239	103.295604715172
"ENSG00000126249"	"PDCD2L"	1.227	12.0123898891508	9.79004880941384
"ENSG00000126251"	"GPR42"	1.804	0	0
"ENSG00000126254"	"RBM42"	1.692	97.4986905220909	57.6233395520632
"ENSG00000126259"	"KIRREL2"	2.942	0.124780040984714	0.0424133382001066
"ENSG00000126261"	"UBA2"	4.005	150.650281053548	37.6155508248558
"ENSG00000126262"	"FFAR2"	2.133	0	0
"ENSG00000126264"	"HCST"	0.564	0.322524886426345	0.571852635507704
"ENSG00000126266"	"FFAR1"	2.311	0	0
"ENSG00000126267"	"COX6B1"	0.785	121.998232968696	155.411761743562
"ENSG00000126337"	"KRT36"	1.707	0	0
"ENSG00000126351"	"THRA"	4.895	44.730340576256	9.13796538840777
"ENSG00000126353"	"CCR7"	2.173	0.0524273977975867	0.0241267362161007
"ENSG00000126368"	"NR1D1"	2.63	5.64222316305886	2.14533200116306
"ENSG00000126391"	"FRMD8"	3.685	43.0606514583159	11.6853870985932
"ENSG00000126432"	"PRDX5"	0.86	194.977069452367	226.717522619031
"ENSG00000126453"	"BCL2L12"	1.854	66.3177214053796	35.7700762704313
"ENSG00000126456"	"IRF3"	2.874	74.4928627738369	25.9195764696719
"ENSG00000126457"	"PRMT1"	1.686	255.707951156997	151.665451457293
"ENSG00000126458"	"RRAS"	0.986	10.003867282907	10.1459100232323
"ENSG00000126460"	"PRRG2"	1.583	0.485221525411873	0.306520230835043
"ENSG00000126461"	"SCAF1"	4.222	111.185321539274	26.3347516672841
"ENSG00000126464"	"PRR12"	7.416	62.5209013580791	8.43054225432566
"ENSG00000126467"	"TSKS"	1.854	1.31035488531834	0.706771782803851
"ENSG00000126500"	"FLRT1"	3.949	4.74939719037129	1.20268351237561
"ENSG00000126522"	"ASL"	3.52	16.2497711598571	4.61641226132303
"ENSG00000126524"	"SBDS"	1.613	66.5468953292587	41.2565997081579
"ENSG00000126545"	"CSN1S1"	0.998	0	0
"ENSG00000126549"	"STATH"	0.808	0	0
"ENSG00000126550"	"HTN1"	3.723	0	0
"ENSG00000126561"	"STAT5A"	4.301	0.0443170712381357	0.0103038993811057
"ENSG00000126562"	"WNK4"	4.199	4.00145110966743	0.952953348337087
"ENSG00000126581"	"BECN1"	4.865	48.0812101315402	9.88308533022409
"ENSG00000126583"	"PRKCG"	3.149	1.8959982600566	0.602095350923023
"ENSG00000126602"	"TRAP1"	2.309	154.578755038163	66.9461910082993
"ENSG00000126603"	"GLIS2"	4.469	11.035566420095	2.46935923474938
"ENSG00000126653"	"NSRP1"	2.506	34.371071124781	13.7155112229772
"ENSG00000126698"	"DNAJC8"	1.763	189.347165105001	107.400547422008
"ENSG00000126705"	"AHDC1"	6.438	38.0731600259295	5.91381795991449
"ENSG00000126709"	"IFI6"	0.828	12.5730993604519	15.1849026092414
"ENSG00000126733"	"DACH2"	5.582	2.14642648019436	0.384526420672584
"ENSG00000126746"	"ZNF384"	3.266	52.7853392314073	16.1620756985325
"ENSG00000126749"	"EMG1"	4.873	68.5408008469091	14.0654218852676
"ENSG00000126752"	"SSX1"	1.298	0.648084895106144	0.499294988525534
"ENSG00000126756"	"UXT"	0.894	24.8045670079182	27.745600679998
"ENSG00000126759"	"CFP"	4.04	0.670780405453337	0.166034753825083
"ENSG00000126767"	"ELK1"	2.876	87.945087365636	30.5789594456314
"ENSG00000126768"	"TIMM17B"	1.528	81.5085021971358	53.3432606002198
"ENSG00000126773"	"PCNX4"	18.069	73.3287935288655	4.05826517952657
"ENSG00000126775"	"ATG14"	4.742	37.0478115797901	7.81269750733659
"ENSG00000126777"	"KTN1"	6.241	301.000436527178	48.2295203536578
"ENSG00000126778"	"SIX1"	4.005	71.425989032771	17.8342045025645
"ENSG00000126785"	"RHOJ"	3.556	0.0166337563400688	0.00467765926323645
"ENSG00000126787"	"DLGAP5"	2.954	101.079131113982	34.217715339872
"ENSG00000126790"	"L3HYPDH"	1.516	16.7275258053122	11.033987998227
"ENSG00000126803"	"HSPA2"	5.4	9.4711523545004	1.75391710268526
"ENSG00000126804"	"ZBTB1"	4.119	17.467994895971	4.24083391502089
"ENSG00000126814"	"TRMT5"	5.304	39.4089470219238	7.43004280202183
"ENSG00000126821"	"SGPP1"	3.336	33.7397503104727	10.1138340259211
"ENSG00000126822"	"PLEKHG3"	10.526	54.8822468349906	5.21396986842016
"ENSG00000126838"	"PZP"	4.635	0.214544912482641	0.046288007008121
"ENSG00000126856"	"PRDM7"	3.22	0.1420429447053	0.0441127157469876
"ENSG00000126858"	"RHOT1"	3.297	53.2788941967848	16.1598101901076
"ENSG00000126860"	"EVI2A"	1.86	0.080416176829697	0.0432345036718801
"ENSG00000126861"	"OMG"	2.965	0.475848216609938	0.160488437305207
"ENSG00000126870"	"WDR60"	5.41	39.5298494420928	7.3068113571336
"ENSG00000126878"	"AIF1L"	3.515	73.7351983858072	20.9772968380675
"ENSG00000126882"	"FAM78A"	4.56	21.8818621238193	4.79865397452177
"ENSG00000126883"	"NUP214"	7.568	105.788518780991	13.9783983590104
"ENSG00000126890"	"CTAG2"	0.993	0	0
"ENSG00000126895"	"AVPR2"	1.784	0.0440309342288614	0.024681016944429
"ENSG00000126903"	"SLC10A3"	2.161	17.4126119494742	8.05766402104311
"ENSG00000126934"	"MAP2K2"	2.926	180.719184895381	61.7632210852294
"ENSG00000126945"	"HNRNPH2"	2.296	93.2386796081053	40.6091810139831
"ENSG00000126947"	"ARMCX1"	2.125	0.0271216872109483	0.0127631469227992
"ENSG00000126950"	"TMEM35A"	2.039	0.00830662255783635	0.00407387079835035
"ENSG00000126952"	"NXF5"	2.062	0.0166154639691499	0.00805793596951983
"ENSG00000126953"	"TIMM8A"	2.951	42.7817935236578	14.4973885203856
"ENSG00000126970"	"ZC4H2"	4.147	27.0700049573643	6.52761151612354
"ENSG00000127022"	"CANX"	4.915	931.588977466824	189.539975069547
"ENSG00000127054"	"INTS11"	3.079	143.880947344735	46.7297652954645
"ENSG00000127074"	"RGS13"	5.119	0	0
"ENSG00000127080"	"IPPK"	4.268	9.94939590931148	2.33116117837664
"ENSG00000127081"	"ZNF484"	4.784	10.2182527662319	2.13592240096821
"ENSG00000127083"	"OMD"	2.449	0.24256478058686	0.0990464600191343
"ENSG00000127084"	"FGD3"	4.697	2.75927285234054	0.58745430111572
"ENSG00000127124"	"HIVEP3"	12.617	17.6476985199443	1.39872382657877
"ENSG00000127125"	"PPCS"	2.269	46.3476389102595	20.42646051576
"ENSG00000127129"	"EDN2"	1.253	0	0
"ENSG00000127152"	"BCL11B"	8.528	2.24189970014785	0.262886925439475
"ENSG00000127184"	"COX7C"	1.584	201.16957262608	127.000992819495
"ENSG00000127191"	"TRAF2"	2.266	48.893486474531	21.5770019746386
"ENSG00000127220"	"ABHD8"	2.042	6.46041010485701	3.163765967119
"ENSG00000127241"	"MASP1"	5.982	0.219414427230541	0.0366791085306823
"ENSG00000127249"	"ATP13A4"	7.372	0.0355255944333928	0.00481899002080749
"ENSG00000127252"	"PLAAT1"	1.062	6.31474066813649	5.94608349165394
"ENSG00000127311"	"HELB"	12.866	14.7809214737125	1.14883580551162
"ENSG00000127314"	"RAP1B"	13.378	62.8417822184433	4.69739738514302
"ENSG00000127318"	"IL22"	1.165	0	0
"ENSG00000127324"	"TSPAN8"	1.516	0.347002431689315	0.228893424597174
"ENSG00000127325"	"BEST3"	3.419	0.0531819029577318	0.0155548122134343
"ENSG00000127328"	"RAB3IP"	9.646	15.3843734286883	1.59489668553683
"ENSG00000127329"	"PTPRB"	12.316	1.33947457554863	0.108758897007846
"ENSG00000127334"	"DYRK2"	8.912	79.6379133332587	8.93603156791502
"ENSG00000127337"	"YEATS4"	1.468	39.5024505168184	26.9090262376147
"ENSG00000127362"	"TAS2R3"	1.101	0.344741006660543	0.31311626399686
"ENSG00000127364"	"TAS2R4"	2.378	0.338048445321243	0.142156621245266
"ENSG00000127366"	"TAS2R5"	1.151	0.684559528161641	0.594751979289002
"ENSG00000127377"	"CRYGN"	2.367	0.0177263196111876	0.00748893942171001
"ENSG00000127399"	"LRRC61"	1.815	26.9173228603494	14.830480914793
"ENSG00000127412"	"TRPV5"	2.89	0	0
"ENSG00000127415"	"IDUA"	2.186	2.46057132388858	1.12560444825644
"ENSG00000127418"	"FGFRL1"	3.639	93.9133664954476	25.8074653738521
"ENSG00000127419"	"TMEM175"	2.236	12.7411895075287	5.69820639871589
"ENSG00000127423"	"AUNIP"	2.116	35.0815695453677	16.579191656601
"ENSG00000127445"	"PIN1"	4.022	103.098461787352	25.6336304792025
"ENSG00000127452"	"FBXL12"	1.92	26.6170621690611	13.8630532130527
"ENSG00000127463"	"EMC1"	6.64	171.574070879819	25.8394685059968
"ENSG00000127472"	"PLA2G5"	1.918	0	0
"ENSG00000127481"	"UBR4"	15.892	480.891998147911	30.2600049174371
"ENSG00000127483"	"HP1BP3"	4.822	116.916589321011	24.2464930155561
"ENSG00000127507"	"ADGRE2"	6.791	0.678808151573064	0.0999570242339956
"ENSG00000127511"	"SIN3B"	5.129	108.249564631256	21.105393767061
"ENSG00000127515"	"OR7A10"	1.847	0	0
"ENSG00000127526"	"SLC35E1"	5.126	70.2894361681157	13.7123363574163
"ENSG00000127527"	"EPS15L1"	3.915	63.8263472491988	16.3030261172922
"ENSG00000127528"	"KLF2"	2.018	2.64802492450797	1.31220263850742
"ENSG00000127529"	"OR7C2"	0.96	0	0
"ENSG00000127530"	"OR7C1"	11.778	0	0
"ENSG00000127533"	"F2RL3"	3.334	0.0984681014301779	0.0295345235243485
"ENSG00000127540"	"UQCR11"	1.299	31.126463056932	23.9618653248129
"ENSG00000127554"	"GFER"	2.365	24.1979934238515	10.2317096929605
"ENSG00000127561"	"SYNGR3"	2.026	15.6176211739979	7.70859880256559
"ENSG00000127564"	"PKMYT1"	2.308	81.746075385383	35.4185768567517
"ENSG00000127578"	"WFIKKN1"	4.878	0.523433958258725	0.107305034493384
"ENSG00000127580"	"WDR24"	3.303	19.3224853739027	5.84998043412132
"ENSG00000127585"	"FBXL16"	3.519	84.1856254763035	23.9231672282761
"ENSG00000127586"	"CHTF18"	4.494	121.531449816796	27.0430462431678
"ENSG00000127588"	"GNG13"	0.985	2.32064102399535	2.35598073502066
"ENSG00000127589"	"TUBBP1"	1.646	0.53079625538895	0.322476461354161
"ENSG00000127603"	"MACF1"	24.828	242.585948021555	9.77066006208937
"ENSG00000127616"	"SMARCA4"	5.791	468.80938588159	80.954824016852
"ENSG00000127663"	"KDM4B"	5.703	74.4614261684469	13.0565362385493
"ENSG00000127666"	"TICAM1"	2.676	4.7942283125536	1.79156513922033
"ENSG00000127720"	"METTL25"	2.064	2.2568074544869	1.09341446438319
"ENSG00000127743"	"IL17B"	0.712	0.0706201540462347	0.0991856096154982
"ENSG00000127774"	"EMC6"	0.762	1.63753372085498	2.14899438432412
"ENSG00000127780"	"OR1E2"	0.972	0	0
"ENSG00000127804"	"METTL16"	5.74	105.70268404156	18.4151017494006
"ENSG00000127824"	"TUBA4A"	2.499	2.12350375771588	0.849741399646209
"ENSG00000127831"	"VIL1"	6.5	0.17742919372927	0.0272967990352723
"ENSG00000127837"	"AAMP"	2.27	255.536649936546	112.571211425791
"ENSG00000127838"	"PNKD"	2.991	55.6550269471635	18.6074981434849
"ENSG00000127863"	"TNFRSF19"	4.277	2.5123197235335	0.587402320208909
"ENSG00000127870"	"RNF6"	3.52	40.4754518727111	11.4987079183838
"ENSG00000127884"	"ECHS1"	1.277	182.809549986778	143.15548158714
"ENSG00000127903"	"ZNF835"	3.448	0.0177627972166964	0.00515162332270777
"ENSG00000127914"	"AKAP9"	12.471	123.172997157546	9.876753841516
"ENSG00000127920"	"GNG11"	3.019	1.43746098588706	0.476138120532314
"ENSG00000127922"	"SEM1"	2.773	104.73660210988	37.7701414027696
"ENSG00000127928"	"GNGT1"	1.943	4.26461336843437	2.19486019991476
"ENSG00000127946"	"HIP1"	8.009	137.43965202755	17.160650771326
"ENSG00000127947"	"PTPN12"	3.384	55.5755441849302	16.4230331515751
"ENSG00000127948"	"POR"	2.532	83.0501047585282	32.8001993517094
"ENSG00000127951"	"FGL2"	4.256	0.141534119001449	0.0332551971337991
"ENSG00000127952"	"STYXL1"	1.57	18.0210256860167	11.4783603095648
"ENSG00000127954"	"STEAP4"	9.988	0.0183233522670249	0.00183453667070734
"ENSG00000127955"	"GNAI1"	10.083	39.849509900634	3.95214816033264
"ENSG00000127957"	"PMS2P3"	1.49	7.22543422933019	4.84928471767127
"ENSG00000127980"	"PEX1"	5.333	42.9831348539253	8.05984152520631
"ENSG00000127989"	"MTERF1"	3.941	14.5846365078466	3.70074511744396
